cd_UGestora,dt_AnoEmpenho,nu_Licitacao,nu_Empenho,cd_UnidOrcamentaria,tp_Licitacao,vl_Empenho,cd_Funcao,cd_Subfuncao,cd_SubElemento,dt_MesAnoEmpenho,dt_Empenho
201183,2016,000162016,0002202,22040,11,2311.11,12,361,38,052016,2016-05-30T00:00:00Z
201183,2016,000162016,0002203,22040,11,1848.88,12,361,38,052016,2016-05-30T00:00:00Z
201183,2016,000162016,0002204,22040,11,3031.11,12,361,38,052016,2016-05-30T00:00:00Z
201183,2016,000162016,0002205,22040,11,3755.55,12,361,38,052016,2016-05-30T00:00:00Z
201183,2016,000162016,0002901,22040,11,3031.11,12,361,38,062016,2016-06-30T00:00:00Z
201183,2016,000162016,0002902,22040,11,1848.88,12,361,38,062016,2016-06-30T00:00:00Z
201183,2016,000162016,0002903,22040,11,4133.33,12,361,38,062016,2016-06-30T00:00:00Z
201183,2016,000162016,0002904,22040,11,5855.55,12,361,38,062016,2016-06-30T00:00:00Z
201183,2016,000162016,0002905,22040,11,3755.55,12,361,38,062016,2016-06-30T00:00:00Z
201183,2016,000162016,0002906,22040,11,2888.88,12,361,38,062016,2016-06-30T00:00:00Z
201183,2016,000162016,0002907,22040,11,4133.33,12,361,38,062016,2016-06-30T00:00:00Z
201183,2016,000162016,0002908,22040,11,3582.22,12,361,38,062016,2016-06-30T00:00:00Z
201183,2016,000162016,0002909,22040,11,2311.11,12,361,38,062016,2016-06-30T00:00:00Z
201183,2016,000162016,0002910,22040,11,2204.44,12,361,38,062016,2016-06-30T00:00:00Z
201183,2016,000162016,0002911,22040,11,2022.22,12,361,38,062016,2016-06-30T00:00:00Z
201183,2016,000162016,0003450,22040,11,3031.11,12,361,38,082016,2016-08-01T00:00:00Z
201183,2016,000162016,0003452,22040,11,2311.11,12,361,38,082016,2016-08-01T00:00:00Z
201183,2016,000162016,0003453,22040,11,1848.88,12,361,38,082016,2016-08-01T00:00:00Z
201183,2016,000162016,0003454,22040,11,2022.22,12,361,38,082016,2016-08-01T00:00:00Z
201183,2016,000162016,0003455,22040,11,3582.22,12,361,38,082016,2016-08-01T00:00:00Z
201183,2016,000162016,0003457,22040,11,4133.33,12,361,38,082016,2016-08-01T00:00:00Z
201183,2016,000162016,0003458,22040,11,2204.44,12,361,38,082016,2016-08-01T00:00:00Z
201183,2016,000162016,0003459,22040,11,3755.55,12,361,38,082016,2016-08-01T00:00:00Z
201183,2016,000162016,0003462,22040,11,2888.88,12,361,38,082016,2016-08-01T00:00:00Z
201183,2016,000162016,0003463,22040,11,4133.33,12,361,38,082016,2016-08-01T00:00:00Z
201183,2016,000162016,0003464,22040,11,5855.55,12,361,38,082016,2016-08-01T00:00:00Z
201183,2016,000162016,0003875,22040,11,2888.88,12,361,38,092016,2016-09-01T00:00:00Z
201183,2016,000162016,0003877,22040,11,3031.11,12,361,38,092016,2016-09-01T00:00:00Z
201183,2016,000162016,0003879,22040,11,1848.88,12,361,38,092016,2016-09-01T00:00:00Z
201183,2016,000162016,0003880,22040,11,2311.11,12,361,38,092016,2016-09-01T00:00:00Z
201183,2016,000162016,0003881,22040,11,2022.22,12,361,38,092016,2016-09-01T00:00:00Z
201183,2016,000162016,0003882,22040,11,3582.22,12,361,38,092016,2016-09-01T00:00:00Z
201183,2016,000162016,0003883,22040,11,4133.33,12,361,38,092016,2016-09-01T00:00:00Z
201183,2016,000162016,0003884,22040,11,2204.44,12,361,38,092016,2016-09-01T00:00:00Z
201183,2016,000162016,0003885,22040,11,5855.55,12,361,38,092016,2016-09-01T00:00:00Z
201183,2016,000162016,0003887,22040,11,4133.33,12,361,38,092016,2016-09-01T00:00:00Z
201183,2016,000162016,0003888,22040,11,3755.55,12,361,38,092016,2016-09-01T00:00:00Z
201183,2016,000162016,0004322,22040,11,5855.55,12,361,38,102016,2016-10-18T00:00:00Z
201183,2016,000162016,0004323,22040,11,4133.33,12,361,38,102016,2016-10-18T00:00:00Z
201183,2016,000162016,0004325,22040,11,2204.44,12,361,38,102016,2016-10-18T00:00:00Z
201183,2016,000162016,0004326,22040,11,3031.11,12,361,38,102016,2016-10-18T00:00:00Z
201183,2016,000162016,0004327,22040,11,4133.33,12,361,38,102016,2016-10-18T00:00:00Z
201183,2016,000162016,0004329,22040,11,1848.88,12,361,38,102016,2016-10-18T00:00:00Z
201183,2016,000162016,0004330,22040,11,2022.22,12,361,38,102016,2016-10-18T00:00:00Z
201183,2016,000162016,0004331,22040,11,2311.11,12,361,38,102016,2016-10-18T00:00:00Z
201183,2016,000162016,0004332,22040,11,2888.88,12,361,38,102016,2016-10-18T00:00:00Z
201183,2016,000162016,0004334,22040,11,3582.22,12,361,38,102016,2016-10-18T00:00:00Z
201183,2016,000162016,0004335,22040,11,3755.55,12,361,38,102016,2016-10-18T00:00:00Z
201183,2016,000162016,0005025,22040,11,3031.11,12,361,38,112016,2016-11-16T00:00:00Z
201183,2016,000162016,0005026,22040,11,3755.55,12,361,38,112016,2016-11-16T00:00:00Z
201183,2016,000162016,0005027,22040,11,2204.44,12,361,38,112016,2016-11-16T00:00:00Z
201183,2016,000162016,0005028,22040,11,3582.22,12,361,38,112016,2016-11-16T00:00:00Z
201183,2016,000162016,0005029,22040,11,2888.88,12,361,38,112016,2016-11-16T00:00:00Z
201183,2016,000162016,0005030,22040,11,2311.11,12,361,38,112016,2016-11-16T00:00:00Z
201183,2016,000162016,0005031,22040,11,2022.22,12,361,38,112016,2016-11-16T00:00:00Z
201183,2016,000162016,0005032,22040,11,1848.88,12,361,38,112016,2016-11-16T00:00:00Z
201183,2016,000162016,0005034,22040,11,4133.33,12,361,38,112016,2016-11-16T00:00:00Z
201183,2016,000162016,0005035,22040,11,5855.55,12,361,38,112016,2016-11-17T00:00:00Z
201183,2016,000162016,0005036,22040,11,4133.33,12,361,38,112016,2016-11-17T00:00:00Z
201183,2016,000162016,0005285,22040,11,3755.55,12,361,38,122016,2016-12-21T00:00:00Z
201183,2016,000162016,0005286,22040,11,4133.33,12,361,38,122016,2016-12-21T00:00:00Z
201183,2016,000162016,0005374,22040,11,3582.22,12,361,95,122016,2016-12-21T00:00:00Z
201183,2016,000162016,0005375,22040,11,4133.33,12,361,38,122016,2016-12-21T00:00:00Z
201183,2016,000162016,0005379,22040,11,2888.88,12,361,38,122016,2016-12-21T00:00:00Z
201183,2016,000162016,0005380,22040,11,2311.11,12,361,38,122016,2016-12-21T00:00:00Z
201183,2016,000162016,0005381,22040,11,2022.22,12,361,38,122016,2016-12-21T00:00:00Z
201183,2016,000162016,0005382,22040,11,1848.88,12,361,38,122016,2016-12-21T00:00:00Z
201183,2016,000162016,0005384,22040,11,4133.33,12,361,38,122016,2016-12-21T00:00:00Z
201183,2016,000162016,0005408,22040,11,3031.11,12,361,38,122016,2016-12-21T00:00:00Z
201183,2016,000162016,0005444,22040,11,2204.44,12,361,95,122016,2016-12-21T00:00:00Z
201183,2016,000162016,0005670,22040,11,3031.11,12,361,38,122016,2016-12-29T00:00:00Z
201183,2016,000162016,0005673,22040,11,1848.88,12,361,38,122016,2016-12-29T00:00:00Z
201183,2016,000162016,0005674,22040,11,2311.11,12,361,38,122016,2016-12-29T00:00:00Z
201183,2016,000162016,0005675,22040,11,2022.22,12,361,38,122016,2016-12-29T00:00:00Z
201183,2016,000162016,0005676,22040,11,3582.22,12,361,38,122016,2016-12-29T00:00:00Z
201183,2016,000162016,0005679,22040,11,4133.33,12,361,38,122016,2016-12-29T00:00:00Z
201183,2016,000162016,0005680,22040,11,2204.44,12,361,38,122016,2016-12-29T00:00:00Z
201183,2016,000162016,0005681,22040,11,5855.55,12,361,38,122016,2016-12-29T00:00:00Z
201183,2016,000162016,0005682,22040,11,2888.88,12,361,38,122016,2016-12-29T00:00:00Z
201183,2016,000162016,0005683,22040,11,4133.33,12,361,38,122016,2016-12-29T00:00:00Z
201183,2016,000162016,0005684,22040,11,3755.55,12,361,38,122016,2016-12-29T00:00:00Z
201191,2016,000112016,0003285,00006,11,1692,12,361,38,102016,2016-10-10T00:00:00Z
201191,2016,000112016,0003286,00006,11,2487.1,12,361,38,102016,2016-10-10T00:00:00Z
201191,2016,000112016,0003287,00006,11,1591.2,12,361,38,102016,2016-10-10T00:00:00Z
201191,2016,000112016,0003288,00006,11,2808,12,361,38,102016,2016-10-10T00:00:00Z
201191,2016,000112016,0003289,00006,11,892.5,12,361,38,102016,2016-10-10T00:00:00Z
201191,2016,000112016,0003290,00006,11,2484,12,361,38,102016,2016-10-10T00:00:00Z
201201,2016,000052016,0002146,20400,11,2289,12,361,38,062016,2016-06-21T00:00:00Z
201201,2016,000052016,0002148,20400,11,2376,12,361,38,062016,2016-06-21T00:00:00Z
201201,2016,000052016,0002150,20400,11,2289,12,361,38,062016,2016-06-21T00:00:00Z
201201,2016,000052016,0002151,20400,11,1610,12,361,38,062016,2016-06-21T00:00:00Z
201201,2016,000052016,0002155,20400,11,2050.4,12,361,38,062016,2016-06-21T00:00:00Z
201201,2016,000052016,0002165,20400,11,1596,12,361,38,062016,2016-06-22T00:00:00Z
201201,2016,000052016,0002375,20400,11,1050,12,361,38,072016,2016-07-04T00:00:00Z
201201,2016,000052016,0002378,20400,11,1140,12,361,38,072016,2016-07-04T00:00:00Z
201201,2016,000052016,0002396,20400,11,1120,12,361,38,072016,2016-07-04T00:00:00Z
201201,2016,000052016,0002397,20400,11,1744,12,361,38,072016,2016-07-04T00:00:00Z
201201,2016,000052016,0002399,20400,11,1491.2,12,361,38,072016,2016-07-04T00:00:00Z
201201,2016,000052016,0002401,20400,11,1853,12,361,38,072016,2016-07-04T00:00:00Z
201201,2016,000052016,0002403,20400,11,1584,12,361,38,072016,2016-07-04T00:00:00Z
201201,2016,000052016,0002404,20400,11,1485,12,361,38,072016,2016-07-04T00:00:00Z
201201,2016,000052016,0002406,20400,11,2192,12,361,38,072016,2016-07-04T00:00:00Z
201201,2016,000052016,0002407,20400,11,1820.8,12,361,38,072016,2016-07-04T00:00:00Z
201201,2016,000052016,0002408,20400,11,1988,12,361,38,072016,2016-07-04T00:00:00Z
201201,2016,000052016,0002411,20400,11,1400,12,361,38,072016,2016-07-04T00:00:00Z
201201,2016,000052016,0002412,20400,11,3612,12,361,38,072016,2016-07-04T00:00:00Z
201201,2016,000052016,0002415,20400,11,2666,12,361,38,072016,2016-07-04T00:00:00Z
201201,2016,000052016,0002416,20400,11,924,12,361,38,072016,2016-07-04T00:00:00Z
201201,2016,000052016,0002528,20400,11,1400,12,361,38,072016,2016-07-13T00:00:00Z
201201,2016,000052016,0002635,20400,11,1500,12,361,38,072016,2016-07-25T00:00:00Z
201201,2016,000052016,0002945,20400,11,924,12,361,38,082016,2016-08-12T00:00:00Z
201201,2016,000052016,0003070,20400,11,1654.2,12,361,38,082016,2016-08-29T00:00:00Z
201201,2016,000052016,0003198,20400,11,1988,12,361,38,092016,2016-09-01T00:00:00Z
201201,2016,000052016,0003199,20400,11,2760,12,361,38,092016,2016-09-01T00:00:00Z
201201,2016,000052016,0003205,20400,11,1744,12,361,38,092016,2016-09-01T00:00:00Z
201201,2016,000052016,0003210,20400,11,1918,12,361,38,092016,2016-09-01T00:00:00Z
201201,2016,000052016,0003227,20400,11,1470,12,361,38,092016,2016-09-01T00:00:00Z
201201,2016,000052016,0003235,20400,11,1962,12,361,38,092016,2016-09-01T00:00:00Z
201201,2016,000052016,0003237,20400,11,3190,12,361,38,092016,2016-09-01T00:00:00Z
201201,2016,000052016,0003239,20400,11,2408,12,361,38,092016,2016-09-01T00:00:00Z
201201,2016,000052016,0003247,20400,11,2970,12,361,38,092016,2016-09-01T00:00:00Z
201201,2016,000052016,0003253,20400,11,950,12,361,38,092016,2016-09-01T00:00:00Z
201201,2016,000052016,0003256,20400,11,924,12,361,38,092016,2016-09-01T00:00:00Z
201201,2016,000052016,0003261,20400,11,1140,12,361,38,092016,2016-09-01T00:00:00Z
201201,2016,000052016,0003276,20400,11,1304.8,12,361,38,092016,2016-09-01T00:00:00Z
201201,2016,000052016,0003293,20400,11,1190,12,361,38,092016,2016-09-01T00:00:00Z
201201,2016,000052016,0003296,20400,11,1050,12,361,38,092016,2016-09-01T00:00:00Z
201201,2016,000052016,0003297,20400,11,960,12,361,38,092016,2016-09-01T00:00:00Z
201201,2016,000052016,0003309,20400,11,2700,12,361,38,092016,2016-09-01T00:00:00Z
201201,2016,000052016,0003310,20400,11,1290,12,361,38,092016,2016-09-01T00:00:00Z
201201,2016,000052016,0003393,20400,11,2898,12,361,38,092016,2016-09-08T00:00:00Z
201201,2016,000052016,0003404,20400,11,3036,12,361,38,092016,2016-09-09T00:00:00Z
201201,2016,000052016,0003419,20400,11,2970,12,361,38,092016,2016-09-13T00:00:00Z
201201,2016,000052016,0003420,20400,11,2380,12,361,38,092016,2016-09-13T00:00:00Z
201201,2016,000052016,0003423,20400,11,2970,12,361,38,092016,2016-09-13T00:00:00Z
201201,2016,000052016,0003427,20400,11,1632,12,361,38,092016,2016-09-13T00:00:00Z
201201,2016,000052016,0003429,20400,11,2709,12,361,38,092016,2016-09-13T00:00:00Z
201201,2016,000052016,0003433,20400,11,1995,12,361,38,092016,2016-09-13T00:00:00Z
201201,2016,000052016,0003459,20400,11,4520,12,361,38,092016,2016-09-15T00:00:00Z
201201,2016,000052016,0003469,20400,11,1654.2,12,361,38,092016,2016-09-16T00:00:00Z
201201,2016,000052016,0003540,20400,11,1470,12,361,38,092016,2016-09-28T00:00:00Z
201201,2016,000052016,0003548,20400,11,2740,12,361,38,092016,2016-09-29T00:00:00Z
201201,2016,000052016,0003550,20400,11,4356,12,361,38,092016,2016-09-29T00:00:00Z
201201,2016,000052016,0003668,20400,11,2064,12,361,38,102016,2016-10-03T00:00:00Z
201201,2016,000052016,0003670,20400,11,2050.4,12,361,38,102016,2016-10-03T00:00:00Z
201201,2016,000052016,0003671,20400,11,2943,12,361,38,102016,2016-10-03T00:00:00Z
201201,2016,000052016,0003674,20400,11,2064,12,361,38,102016,2016-10-03T00:00:00Z
201201,2016,000052016,0003683,20400,11,2834,12,361,38,102016,2016-10-03T00:00:00Z
201201,2016,000052016,0003705,20400,11,3318,12,361,38,102016,2016-10-03T00:00:00Z
201201,2016,000052016,0003718,20400,11,2503.6,12,361,38,102016,2016-10-03T00:00:00Z
201201,2016,000052016,0003881,20400,11,2663.6,12,361,38,102016,2016-10-27T00:00:00Z
201201,2016,000052016,0003882,20400,11,3784,12,361,38,102016,2016-10-27T00:00:00Z
201201,2016,000052016,0003892,20400,11,1190,12,361,38,102016,2016-10-27T00:00:00Z
201201,2016,000052016,0003894,20400,11,2982,12,361,38,102016,2016-10-27T00:00:00Z
201201,2016,000052016,0003898,20400,11,1386,12,361,38,102016,2016-10-27T00:00:00Z
201201,2016,000052016,0004017,20400,11,3800,12,361,38,112016,2016-11-01T00:00:00Z
201201,2016,000052016,0004056,20400,11,1518,12,361,38,112016,2016-11-01T00:00:00Z
201201,2016,000052016,0004078,20400,11,1540,12,361,38,112016,2016-11-01T00:00:00Z
201201,2016,000052016,0004118,20400,11,4158,12,361,38,112016,2016-11-01T00:00:00Z
201201,2016,000052016,0004130,20400,11,2398,12,361,38,112016,2016-11-01T00:00:00Z
201201,2016,000052016,0004134,20400,11,2289,12,361,38,112016,2016-11-01T00:00:00Z
201201,2016,000052016,0004142,20400,11,1864,12,361,38,112016,2016-11-01T00:00:00Z
201201,2016,000052016,0004173,20400,11,2329,12,361,38,112016,2016-11-01T00:00:00Z
201201,2016,000052016,0004198,20400,11,8970,12,361,38,112016,2016-11-01T00:00:00Z
201201,2016,000052016,0004205,20400,11,6510,12,361,38,112016,2016-11-01T00:00:00Z
201201,2016,000052016,0004212,20400,11,2580,12,361,38,112016,2016-11-01T00:00:00Z
201201,2016,000052016,0004213,20400,11,2064,12,361,38,112016,2016-11-01T00:00:00Z
201201,2016,000052016,0004218,20400,11,1400,12,361,38,112016,2016-11-01T00:00:00Z
201201,2016,000052016,0004219,20400,11,5547,12,361,38,112016,2016-11-01T00:00:00Z
201201,2016,000052016,0004226,20400,11,1900,12,361,38,112016,2016-11-01T00:00:00Z
201201,2016,000052016,0004227,20400,11,4085,12,361,38,112016,2016-11-01T00:00:00Z
201201,2016,000052016,0004232,20400,11,960,12,361,38,112016,2016-11-01T00:00:00Z
201201,2016,000052016,0004233,20400,11,5940,12,361,38,112016,2016-11-01T00:00:00Z
201201,2016,000052016,0004239,20400,11,3010,12,361,38,112016,2016-11-01T00:00:00Z
201201,2016,000052016,0004486,20400,11,1744,12,361,38,112016,2016-11-29T00:00:00Z
201201,2016,000052016,0004488,20400,11,1881,12,361,38,112016,2016-11-29T00:00:00Z
201201,2016,000052016,0004494,20400,11,1188,12,361,38,112016,2016-11-29T00:00:00Z
201201,2016,000052016,0004495,20400,11,1881,12,361,38,112016,2016-11-29T00:00:00Z
201201,2016,000052016,0004496,20400,11,1677.6,12,361,38,112016,2016-11-29T00:00:00Z
201201,2016,000052016,0004497,20400,11,1400,12,361,38,112016,2016-11-29T00:00:00Z
201201,2016,000052016,0004499,20400,11,1120,12,361,38,112016,2016-11-29T00:00:00Z
201201,2016,000052016,0004506,20400,11,1744,12,361,38,112016,2016-11-29T00:00:00Z
201201,2016,000052016,0004509,20400,11,2192,12,361,38,112016,2016-11-29T00:00:00Z
201201,2016,000052016,0004513,20400,11,2048.4,12,361,38,112016,2016-11-29T00:00:00Z
201201,2016,000052016,0004514,20400,11,2556,12,361,38,112016,2016-11-29T00:00:00Z
201201,2016,000052016,0004515,20400,11,2064,12,361,38,112016,2016-11-29T00:00:00Z
201201,2016,000052016,0004534,20400,11,1292,12,361,38,112016,2016-11-29T00:00:00Z
201201,2016,000052016,0004797,20400,11,2700,12,361,38,122016,2016-12-13T00:00:00Z
201201,2016,000052016,0004963,20400,11,1398,12,361,38,122016,2016-12-26T00:00:00Z
201201,2016,000052016,0004965,20400,11,959,12,361,38,122016,2016-12-26T00:00:00Z
201201,2016,000052016,0004968,20400,11,490,12,361,38,122016,2016-12-26T00:00:00Z
201201,2016,000052016,0004970,20400,11,1400,12,361,38,122016,2016-12-26T00:00:00Z
201201,2016,000052016,0004971,20400,11,2698,12,361,38,122016,2016-12-26T00:00:00Z
201201,2016,000052016,0004973,20400,11,1629.6,12,361,38,122016,2016-12-26T00:00:00Z
201201,2016,000052016,0004977,20400,11,1853,12,361,38,122016,2016-12-26T00:00:00Z
201201,2016,000052016,0004980,20400,11,1520,12,361,38,122016,2016-12-26T00:00:00Z
201201,2016,000052016,0004984,20400,11,3440,12,361,38,122016,2016-12-26T00:00:00Z
201201,2016,000052016,0004988,20400,11,2740,12,361,38,122016,2016-12-26T00:00:00Z
201201,2016,000052016,0004989,20400,11,1254,12,361,38,122016,2016-12-26T00:00:00Z
201201,2016,000052016,0004997,20400,11,4360,12,361,38,122016,2016-12-26T00:00:00Z
201201,2016,000052016,0004998,20400,11,2970,12,361,38,122016,2016-12-26T00:00:00Z
201201,2016,000052016,0005000,20400,11,2050.4,12,361,38,122016,2016-12-26T00:00:00Z
201201,2016,000052016,0005001,20400,11,1540,12,361,38,122016,2016-12-26T00:00:00Z
201201,2016,000052016,0005007,20400,11,2130,12,361,38,122016,2016-12-26T00:00:00Z
201201,2016,000052016,0005010,20400,11,990,12,361,38,122016,2016-12-26T00:00:00Z
201201,2016,000052016,0005011,20400,11,3762,12,361,38,122016,2016-12-26T00:00:00Z
201201,2016,000052016,0005012,20400,11,1251.8,12,361,38,122016,2016-12-26T00:00:00Z
201201,2016,000052016,0005040,20400,11,1853,12,361,38,122016,2016-12-28T00:00:00Z
201201,2016,000052016,0005128,20400,11,2160,12,361,38,122016,2016-12-29T00:00:00Z
201201,2016,000052016,0005142,20400,11,2700,12,361,38,122016,2016-12-29T00:00:00Z
201201,2016,000052016,0005217,20400,11,1350,12,361,38,122016,2016-12-29T00:00:00Z
201201,2016,000052016,0005252,20400,11,2635,12,361,38,122016,2016-12-30T00:00:00Z
201201,2016,000052016,0005253,20400,11,768,12,361,38,122016,2016-12-30T00:00:00Z
201201,2016,000052016,0005254,20400,11,1120,12,361,38,122016,2016-12-30T00:00:00Z
201201,2016,000052016,0005258,20400,11,3036,12,361,38,122016,2016-12-30T00:00:00Z
201201,2016,000052016,0005262,20400,11,2580,12,361,38,122016,2016-12-30T00:00:00Z
201201,2016,000052016,0005267,20400,11,2945,12,361,38,122016,2016-12-30T00:00:00Z
201201,2016,000052016,0005269,20400,11,1900,12,361,38,122016,2016-12-30T00:00:00Z
201201,2016,000052016,0005273,20400,11,1400,12,361,38,122016,2016-12-30T00:00:00Z
201201,2016,000052016,0005276,20400,11,960,12,361,38,122016,2016-12-30T00:00:00Z
201201,2016,000052016,0005279,20400,11,3726,12,361,38,122016,2016-12-30T00:00:00Z
201201,2016,000052016,0005284,20400,11,2325,12,361,38,122016,2016-12-30T00:00:00Z
201201,2016,000052016,0005286,20400,11,304,12,361,38,122016,2016-12-30T00:00:00Z
201207,2016,000062016,0003205,02050,3,840,12,361,38,062016,2016-06-22T00:00:00Z
201207,2016,000062016,0003651,02050,3,2100,12,361,38,072016,2016-07-14T00:00:00Z
201207,2016,000062016,0005328,02050,3,2520,12,361,38,102016,2016-10-20T00:00:00Z
201207,2016,000062016,0005329,02050,3,1500,12,361,38,102016,2016-10-20T00:00:00Z
201210,2016,000092016,0002036,02040,11,1785,12,361,95,062016,2016-06-23T00:00:00Z
201210,2016,000092016,0002037,02040,11,1785,12,361,95,062016,2016-06-23T00:00:00Z
201210,2016,000092016,0002653,02040,11,1890,12,361,95,082016,2016-08-03T00:00:00Z
201210,2016,000092016,0002738,02040,11,1890,12,361,95,082016,2016-08-11T00:00:00Z
201210,2016,000182016,0002774,02040,11,2700,12,361,95,082016,2016-08-16T00:00:00Z
201210,2016,000182016,0003046,02040,11,1350,12,361,95,092016,2016-09-15T00:00:00Z
201210,2016,000092016,0003047,02040,11,2310,12,361,95,092016,2016-09-15T00:00:00Z
201210,2016,000182016,0003055,02040,11,1350,12,361,95,092016,2016-09-16T00:00:00Z
201210,2016,000092016,0003097,02040,11,2310,12,361,95,092016,2016-09-22T00:00:00Z
201210,2016,000092016,0003287,02040,11,1785,12,361,95,102016,2016-10-06T00:00:00Z
201210,2016,000182016,0003288,02040,11,2400,12,361,95,102016,2016-10-06T00:00:00Z
201210,2016,000092016,0003588,02040,11,3150,12,361,95,112016,2016-11-08T00:00:00Z
201210,2016,000092016,0003590,02040,11,1365,12,361,95,112016,2016-11-08T00:00:00Z
201210,2016,000182016,0003670,02040,11,3000,12,361,95,112016,2016-11-16T00:00:00Z
201210,2016,000092016,0003998,02040,11,2100,12,361,95,122016,2016-12-08T00:00:00Z
201210,2016,000182016,0004108,02040,11,3330,12,361,95,122016,2016-12-13T00:00:00Z
201210,2016,000092016,0004147,02040,11,1470,12,361,95,122016,2016-12-20T00:00:00Z
201210,2016,000092016,0004148,02040,11,3570,12,361,95,122016,2016-12-20T00:00:00Z
201210,2016,000182016,0004160,02040,11,3000,12,361,95,122016,2016-12-20T00:00:00Z
201211,2016,000072016,0004143,22060,11,5998.4,12,361,95,052016,2016-05-04T00:00:00Z
201211,2016,000072016,0004145,22060,11,15382.4,12,361,95,052016,2016-05-04T00:00:00Z
201211,2016,000072016,0004146,22060,11,10721.07,12,361,95,052016,2016-05-04T00:00:00Z
201211,2016,000072016,0004152,22060,11,13996.27,12,361,95,052016,2016-05-04T00:00:00Z
201211,2016,000072016,0004155,22060,11,7564.44,12,361,95,052016,2016-05-04T00:00:00Z
201211,2016,000072016,0004157,22060,11,13596.37,12,361,95,052016,2016-05-04T00:00:00Z
201211,2016,000072016,0004172,22060,11,11996.8,12,361,95,052016,2016-05-04T00:00:00Z
201211,2016,000072016,0004173,22060,11,6998.13,12,361,95,052016,2016-05-04T00:00:00Z
201211,2016,000072016,0004178,22060,11,12263.4,12,361,95,052016,2016-05-04T00:00:00Z
201211,2016,000072016,0004183,22060,11,12818.67,12,361,95,052016,2016-05-05T00:00:00Z
201211,2016,000072016,0004197,22060,11,9797.39,12,361,95,052016,2016-05-05T00:00:00Z
201211,2016,000072016,0004216,22060,11,6992,12,361,95,052016,2016-05-05T00:00:00Z
201211,2016,000072016,0004237,22060,11,4661.33,12,361,95,052016,2016-05-06T00:00:00Z
201211,2016,000072016,0005245,22060,11,9797.39,12,361,95,062016,2016-06-07T00:00:00Z
201211,2016,000072016,0005248,22060,11,5998.4,12,361,95,062016,2016-06-07T00:00:00Z
201211,2016,000072016,0005257,22060,11,6998.13,12,361,95,062016,2016-06-07T00:00:00Z
201211,2016,000162016,0005259,22060,11,12171.6,12,361,95,062016,2016-06-07T00:00:00Z
201211,2016,000072016,0005263,22060,11,10721.07,12,361,95,062016,2016-06-07T00:00:00Z
201211,2016,000072016,0005265,22060,11,13596.37,12,361,95,062016,2016-06-07T00:00:00Z
201211,2016,000072016,0005268,22060,11,11996.8,12,361,95,062016,2016-06-07T00:00:00Z
201211,2016,000072016,0005272,22060,11,12818.67,12,361,95,062016,2016-06-07T00:00:00Z
201211,2016,000072016,0005273,22060,11,15382.4,12,361,95,062016,2016-06-07T00:00:00Z
201211,2016,000072016,0005278,22060,11,6992,12,361,95,062016,2016-06-07T00:00:00Z
201211,2016,000072016,0005279,22060,11,13996.27,12,361,95,062016,2016-06-07T00:00:00Z
201211,2016,000072016,0005291,22060,11,12263.4,12,361,95,062016,2016-06-07T00:00:00Z
201211,2016,000072016,0005304,22060,11,7564.44,12,361,95,062016,2016-06-07T00:00:00Z
201211,2016,000072016,0005400,22060,11,4661.33,12,361,95,062016,2016-06-08T00:00:00Z
201211,2016,000072016,0006109,22060,11,9797.39,12,361,95,072016,2016-07-05T00:00:00Z
201211,2016,000072016,0006110,22060,11,10721.07,12,361,95,072016,2016-07-05T00:00:00Z
201211,2016,000072016,0006113,22060,11,6992,12,361,95,072016,2016-07-05T00:00:00Z
201211,2016,000072016,0006116,22060,11,13596.37,12,361,95,072016,2016-07-05T00:00:00Z
201211,2016,000162016,0006121,22060,11,12171.6,12,361,95,072016,2016-07-05T00:00:00Z
201211,2016,000072016,0006125,22060,11,6998.13,12,361,95,072016,2016-07-05T00:00:00Z
201211,2016,000072016,0006127,22060,11,5998.4,12,361,95,072016,2016-07-05T00:00:00Z
201211,2016,000072016,0006131,22060,11,4661.33,12,361,95,072016,2016-07-05T00:00:00Z
201211,2016,000072016,0006136,22060,11,13996.27,12,361,95,072016,2016-07-05T00:00:00Z
201211,2016,000072016,0006138,22060,11,15382.4,12,361,95,072016,2016-07-05T00:00:00Z
201211,2016,000072016,0006157,22060,11,12263.4,12,361,95,072016,2016-07-05T00:00:00Z
201211,2016,000072016,0006160,22060,11,7564.44,12,361,95,072016,2016-07-05T00:00:00Z
201211,2016,000072016,0006166,22060,11,11996.8,12,361,95,072016,2016-07-05T00:00:00Z
201211,2016,000072016,0006176,22060,11,12818.67,12,361,95,072016,2016-07-05T00:00:00Z
201211,2016,000352016,0007004,22060,11,9108,12,361,95,072016,2016-07-28T00:00:00Z
201211,2016,000072016,0007203,22060,11,11996.8,12,361,95,082016,2016-08-01T00:00:00Z
201211,2016,000072016,0007204,22060,11,5998.4,12,361,95,082016,2016-08-01T00:00:00Z
201211,2016,000072016,0007207,22060,11,6992,12,361,95,082016,2016-08-01T00:00:00Z
201211,2016,000072016,0007212,22060,11,15382.4,12,361,95,082016,2016-08-01T00:00:00Z
201211,2016,000072016,0007217,22060,11,12263.4,12,361,95,082016,2016-08-01T00:00:00Z
201211,2016,000072016,0007220,22060,11,10721.07,12,361,95,082016,2016-08-01T00:00:00Z
201211,2016,000072016,0007224,22060,11,12818.67,12,361,95,082016,2016-08-01T00:00:00Z
