cd_UGestora,dt_Ano,cd_UnidOrcamentaria,nu_Empenho,nu_Parcela,tp_Lancamento,vl_Pagamento,dt_Pagamento
201067,2016,02060,0009542,0000001,1,1913.6,2016-12-31 00:00:00
201081,2016,02006,0001682,0000001,1,1550,2016-07-18 00:00:00
201081,2016,02006,0001683,0000001,1,2110,2016-07-18 00:00:00
201081,2016,02006,0001684,0000001,1,1800,2016-07-18 00:00:00
201081,2016,02006,0001685,0000001,1,1500,2016-07-18 00:00:00
201081,2016,02006,0001686,0000001,1,1400,2016-07-18 00:00:00
201081,2016,02006,0001687,0000001,1,1450,2016-07-18 00:00:00
201081,2016,02006,0001688,0000001,1,1050,2016-07-15 00:00:00
201081,2016,02006,0001689,0000001,1,1620,2016-07-18 00:00:00
201081,2016,02006,0001690,0000001,1,1400,2016-07-15 00:00:00
201081,2016,02006,0001691,0000001,1,1400,2016-07-15 00:00:00
201081,2016,02006,0001692,0000001,1,2110,2016-07-15 00:00:00
201081,2016,02006,0001693,0000001,1,1550,2016-07-15 00:00:00
201081,2016,02006,0001694,0000001,1,1400,2016-07-15 00:00:00
201081,2016,02006,0001695,0000001,1,2527,2016-07-15 00:00:00
201081,2016,02006,0001696,0000001,1,1400,2016-07-15 00:00:00
201081,2016,02006,0001697,0000001,1,2125,2016-07-15 00:00:00
201081,2016,02006,0001698,0000001,1,500,2016-07-22 00:00:00
201081,2016,02006,0001699,0000001,1,1800,2016-07-19 00:00:00
201081,2016,02006,0001700,0000001,1,1400,2016-07-18 00:00:00
201081,2016,02006,0001701,0000001,1,1400,2016-07-18 00:00:00
201081,2016,02006,0001875,0000001,1,1800,2016-08-03 00:00:00
201081,2016,02006,0001876,0000001,1,1050,2016-08-08 00:00:00
201081,2016,02006,0001877,0000001,1,2110,2016-08-08 00:00:00
201081,2016,02006,0001878,0000001,1,1400,2016-08-08 00:00:00
201081,2016,02006,0001879,0000001,1,1400,2016-08-04 00:00:00
201081,2016,02006,0001880,0000001,1,1800,2016-08-04 00:00:00
201081,2016,02006,0001881,0000001,1,1450,2016-08-04 00:00:00
201081,2016,02006,0001882,0000001,1,2110,2016-08-04 00:00:00
201081,2016,02006,0001883,0000001,1,2527,2016-08-04 00:00:00
201081,2016,02006,0001884,0000001,1,1400,2016-08-04 00:00:00
201081,2016,02006,0001885,0000001,1,1500,2016-08-04 00:00:00
201081,2016,02006,0001886,0000001,1,1620,2016-08-03 00:00:00
201081,2016,02006,0001887,0000001,1,2125,2016-08-03 00:00:00
201081,2016,02006,0001888,0000001,1,1550,2016-08-03 00:00:00
201081,2016,02006,0001889,0000001,1,1400,2016-08-02 00:00:00
201081,2016,02006,0001890,0000001,1,1400,2016-08-03 00:00:00
201081,2016,02006,0001891,0000001,1,1500,2016-08-03 00:00:00
201081,2016,02006,0001892,0000001,1,1400,2016-08-03 00:00:00
201081,2016,02006,0001893,0000001,1,1400,2016-08-03 00:00:00
201081,2016,02006,0001894,0000001,1,500,2016-08-03 00:00:00
201081,2016,02006,0002161,0000001,1,1800,2016-09-01 00:00:00
201081,2016,02006,0002162,0000001,1,1400,2016-09-01 00:00:00
201081,2016,02006,0002163,0000001,1,1450,2016-09-01 00:00:00
201081,2016,02006,0002164,0000001,1,1800,2016-08-31 00:00:00
201081,2016,02006,0002165,0000001,1,2125,2016-08-31 00:00:00
201081,2016,02006,0002166,0000001,1,1550,2016-08-31 00:00:00
201081,2016,02006,0002167,0000001,1,1500,2016-08-31 00:00:00
201081,2016,02006,0002168,0000001,1,1400,2016-08-31 00:00:00
201081,2016,02006,0002169,0000001,1,2110,2016-08-31 00:00:00
201081,2016,02006,0002170,0000001,1,1400,2016-08-31 00:00:00
201081,2016,02006,0002171,0000001,1,1620,2016-08-31 00:00:00
201081,2016,02006,0002172,0000001,1,1400,2016-08-31 00:00:00
201081,2016,02006,0002173,0000001,1,2110,2016-08-31 00:00:00
201081,2016,02006,0002174,0000001,1,500,2016-08-31 00:00:00
201081,2016,02006,0002175,0000001,1,1500,2016-09-01 00:00:00
201081,2016,02006,0002176,0000001,1,1400,2016-09-01 00:00:00
201081,2016,02006,0002177,0000001,1,1400,2016-09-01 00:00:00
201081,2016,02006,0002178,0000001,1,1400,2016-09-01 00:00:00
201081,2016,02006,0002179,0000001,1,2527,2016-09-01 00:00:00
201081,2016,02006,0002195,0000001,1,1050,2016-09-01 00:00:00
201081,2016,02006,0002396,0000001,1,1400,2016-09-27 00:00:00
201081,2016,02006,0002397,0000001,1,1500,2016-09-27 00:00:00
201081,2016,02006,0002398,0000001,1,2110,2016-09-27 00:00:00
201081,2016,02006,0002406,0000001,1,1620,2016-09-27 00:00:00
201081,2016,02006,0002407,0000001,1,1400,2016-09-27 00:00:00
201081,2016,02006,0002408,0000001,1,1400,2016-09-27 00:00:00
201081,2016,02006,0002409,0000001,1,2110,2016-09-27 00:00:00
201081,2016,02006,0002410,0000001,1,1800,2016-09-27 00:00:00
201081,2016,02006,0002411,0000001,1,2125,2016-09-27 00:00:00
201081,2016,02006,0002412,0000001,1,500,2016-09-27 00:00:00
201081,2016,02006,0002413,0000001,1,1550,2016-09-27 00:00:00
201081,2016,02006,0002414,0000001,1,1050,2016-09-27 00:00:00
201081,2016,02006,0002415,0000001,1,1400,2016-09-27 00:00:00
201081,2016,02006,0002427,0000001,1,1400,2016-09-27 00:00:00
201081,2016,02006,0002428,0000001,1,1800,2016-09-27 00:00:00
201081,2016,02006,0002429,0000001,1,1400,2016-09-27 00:00:00
201081,2016,02006,0002430,0000001,1,1450,2016-09-27 00:00:00
201081,2016,02006,0002431,0000001,1,1500,2016-09-27 00:00:00
201081,2016,02006,0002432,0000001,1,1400,2016-09-27 00:00:00
201081,2016,02006,0002487,0000001,1,2527,2016-09-27 00:00:00
201081,2016,02006,0002819,0000001,1,1620,2016-11-03 00:00:00
201081,2016,02006,0002820,0000001,1,1400,2016-11-07 00:00:00
201081,2016,02006,0002821,0000001,1,1400,2016-11-04 00:00:00
201081,2016,02006,0002822,0000001,1,1800,2016-11-01 00:00:00
201081,2016,02006,0002823,0000001,1,1400,2016-11-04 00:00:00
201081,2016,02006,0002824,0000001,1,1400,2016-11-07 00:00:00
201081,2016,02006,0002825,0000001,1,1550,2016-11-01 00:00:00
201081,2016,02006,0002826,0000001,1,2527,2016-11-07 00:00:00
201081,2016,02006,0002827,0000001,1,1400,2016-11-01 00:00:00
201081,2016,02006,0002828,0000001,1,500,2016-11-07 00:00:00
201081,2016,02006,0002829,0000001,1,2125,2016-11-01 00:00:00
201081,2016,02006,0002830,0000001,1,1400,2016-11-01 00:00:00
201081,2016,02006,0002831,0000001,1,1400,2016-11-01 00:00:00
201081,2016,02006,0002832,0000001,1,1450,2016-11-04 00:00:00
201081,2016,02006,0002833,0000001,1,2110,2016-11-01 00:00:00
201081,2016,02006,0002834,0000001,1,2110,2016-11-01 00:00:00
201081,2016,02006,0002835,0000001,1,1500,2016-11-01 00:00:00
201081,2016,02006,0002836,0000001,1,1050,2016-11-01 00:00:00
201081,2016,02006,0002837,0000001,1,1500,2016-11-01 00:00:00
201081,2016,02006,0002838,0000001,1,1500,2016-11-04 00:00:00
201081,2016,02006,0002886,0000001,1,1800,2016-11-08 00:00:00
201081,2016,02006,0003060,0000001,1,1550,2016-12-02 00:00:00
201081,2016,02006,0003061,0000001,1,1800,2016-12-02 00:00:00
201081,2016,02006,0003062,0000001,1,2125,2016-12-02 00:00:00
201081,2016,02006,0003063,0000001,1,1400,2016-12-02 00:00:00
201081,2016,02006,0003064,0000001,1,1400,2016-12-02 00:00:00
201081,2016,02006,0003065,0000001,1,1620,2016-12-02 00:00:00
201081,2016,02006,0003066,0000001,1,2527,2016-12-02 00:00:00
201081,2016,02006,0003067,0000001,1,1050,2016-12-02 00:00:00
201081,2016,02006,0003068,0000001,1,1450,2016-12-02 00:00:00
201081,2016,02006,0003069,0000001,1,1400,2016-12-02 00:00:00
201081,2016,02006,0003070,0000001,1,1400,2016-12-02 00:00:00
201081,2016,02006,0003071,0000001,1,1800,2016-12-02 00:00:00
201081,2016,02006,0003072,0000001,1,2110,2016-12-02 00:00:00
201081,2016,02006,0003073,0000001,1,1400,2016-12-02 00:00:00
201081,2016,02006,0003074,0000001,1,2110,2016-12-02 00:00:00
201081,2016,02006,0003075,0000001,1,1400,2016-12-02 00:00:00
201081,2016,02006,0003076,0000001,1,1400,2016-12-02 00:00:00
201081,2016,02006,0003077,0000001,1,500,2016-12-02 00:00:00
201081,2016,02006,0003078,0000001,1,1500,2016-12-02 00:00:00
201081,2016,02006,0003253,0000001,1,700,2016-12-19 00:00:00
201081,2016,02006,0003254,0000001,1,700,2016-12-19 00:00:00
201081,2016,02006,0003256,0000001,1,775,2016-12-19 00:00:00
201081,2016,02006,0003260,0000001,1,700,2016-12-19 00:00:00
201081,2016,02006,0003261,0000001,1,1263.6,2016-12-19 00:00:00
201081,2016,02006,0003262,0000001,1,900,2016-12-19 00:00:00
201081,2016,02006,0003263,0000001,1,250,2016-12-19 00:00:00
201081,2016,02006,0003264,0000001,1,810,2016-12-19 00:00:00
201081,2016,02006,0003265,0000001,1,1062.6,2016-12-19 00:00:00
201081,2016,02006,0003266,0000001,1,700,2016-12-19 00:00:00
201081,2016,02006,0003267,0000001,1,700,2016-12-19 00:00:00
201081,2016,02006,0003268,0000001,1,725,2016-12-19 00:00:00
201081,2016,02006,0003269,0000001,1,1055,2016-12-19 00:00:00
201081,2016,02006,0003270,0000001,1,1055,2016-12-19 00:00:00
201081,2016,02006,0003271,0000001,1,750,2016-12-19 00:00:00
201081,2016,02006,0003272,0000001,1,750,2016-12-19 00:00:00
201081,2016,02006,0003273,0000001,1,900,2016-12-19 00:00:00
201081,2016,02006,0003330,0000001,1,1230,2016-12-26 00:00:00
201081,2016,02006,0003331,0000001,1,400,2016-12-21 00:00:00
201081,2016,02006,0003333,0000001,1,525,2016-12-21 00:00:00
201085,2016,06000,0001331,0000001,1,1800,2016-07-08 00:00:00
201085,2016,06000,0001332,0000001,1,3300,2016-07-08 00:00:00
201085,2016,06000,0001588,0000001,1,3300,2016-08-10 00:00:00
201085,2016,06000,0001844,0000001,1,1800,2016-09-09 00:00:00
201085,2016,06000,0001845,0000001,1,3300,2016-09-09 00:00:00
201085,2016,06000,0002621,0000001,1,1800,2016-12-12 00:00:00
201085,2016,06000,0002622,0000001,1,1800,2016-12-12 00:00:00
201085,2016,06000,0002623,0000001,1,3300,2016-12-12 00:00:00
201085,2016,06000,0002936,0000001,1,3300,2016-12-30 00:00:00
201085,2016,06000,0002937,0000001,1,1800,2016-12-30 00:00:00
201085,2016,06000,0002972,0000001,1,3300,2016-12-30 00:00:00
201085,2016,06000,0002973,0000001,1,3300,2016-12-30 00:00:00
201085,2016,06000,0002974,0000001,1,1800,2016-12-30 00:00:00
201085,2016,06000,0002975,0000001,1,1800,2016-12-30 00:00:00
201087,2016,02090,0003586,0000001,1,12946.5,2016-08-10 00:00:00
201087,2016,02090,0004163,0000001,1,22000,2016-08-23 00:00:00
201087,2016,02090,0004163,0000002,1,11000,2016-08-23 00:00:00
201087,2016,02090,0004163,0000003,1,22075.5,2016-08-30 00:00:00
201087,2016,02090,0004196,0000001,1,13050,2016-08-23 00:00:00
201087,2016,02090,0005018,0000001,1,13122,2016-10-04 00:00:00
201087,2016,02090,0005019,0000001,1,50000,2016-10-04 00:00:00
201087,2016,02090,0005019,0000002,1,10000,2016-10-11 00:00:00
201087,2016,02090,0005019,0000003,1,11000,2016-12-22 00:00:00
201087,2016,02090,0005478,0000001,1,9110.8,2016-11-22 00:00:00
201087,2016,02090,0005479,0000001,1,40000,2016-11-11 00:00:00
201087,2016,02090,0005480,0000001,1,15000,2016-11-11 00:00:00
201087,2016,02090,0005481,0000001,1,827,2016-11-22 00:00:00
201087,2016,02090,0005485,0000001,1,13050,2016-11-10 00:00:00
201087,2016,02090,0005634,0000001,1,12834,2016-12-12 00:00:00
201087,2016,02090,0005945,0000001,1,50000,2016-12-13 00:00:00
201087,2016,02090,0005945,0000002,1,14183.5,2016-12-22 00:00:00
201087,2016,02090,0006069,0000001,1,13050,2016-12-29 00:00:00
201093,2016,02050,0003067,0000001,1,2016,2016-07-05 00:00:00
201093,2016,02050,0003068,0000001,1,2340,2016-07-05 00:00:00
201093,2016,02050,0003576,0000001,1,4256,2016-08-03 00:00:00
201093,2016,02050,0003577,0000001,1,2964,2016-08-03 00:00:00
201093,2016,02050,0003630,0000001,1,1841.1,2016-08-10 00:00:00
201093,2016,02050,0003632,0000001,1,4651.2,2016-08-10 00:00:00
201093,2016,02050,0004021,0000001,1,4928,2016-09-09 00:00:00
201093,2016,02050,0004033,0000001,1,3432,2016-09-01 00:00:00
201093,2016,02050,0004124,0000001,1,5385.6,2016-09-19 00:00:00
201093,2016,02050,0004166,0000001,1,2131.8,2016-09-19 00:00:00
201093,2016,02050,0004416,0000001,1,4161.6,2016-10-17 00:00:00
201093,2016,02050,0004440,0000001,1,2964,2016-10-06 00:00:00
201093,2016,02050,0004443,0000001,1,3808,2016-10-06 00:00:00
201093,2016,02050,0004554,0000001,1,1645.2,2016-10-17 00:00:00
201093,2016,02050,0004772,0000001,1,2912,2016-11-14 00:00:00
201093,2016,02050,0004773,0000001,1,3182.4,2016-11-17 00:00:00
201093,2016,02050,0004774,0000001,1,2028,2016-11-14 00:00:00
201093,2016,02050,0005496,0000001,1,5152,2016-12-26 00:00:00
201093,2016,02050,0005519,0000001,1,5875.2,2016-12-29 00:00:00
201093,2016,02050,0005521,0000001,1,3588,2016-12-29 00:00:00
201097,2016,02060,0003054,0000001,1,255,2016-10-14 00:00:00
201097,2016,02060,0003060,0000001,1,660,2016-10-14 00:00:00
201097,2016,02060,0003106,0000001,1,720,2016-10-19 00:00:00
201097,2016,02060,0003450,0000001,1,1785,2016-11-17 00:00:00
201097,2016,02060,0003451,0000001,1,1200,2016-11-17 00:00:00
201097,2016,02060,0003917,0000001,1,1615,2016-12-27 00:00:00
201097,2016,02060,0003926,0000001,1,1140,2016-12-27 00:00:00
201097,2016,02060,0003977,0000001,1,850,2016-12-27 00:00:00
201097,2016,02060,0003978,0000001,1,600,2016-12-27 00:00:00
201102,2016,02040,0001784,0000001,1,5000,2016-08-11 00:00:00
201102,2016,02040,0002007,0000001,1,5000,2016-09-09 00:00:00
201102,2016,02040,0002205,0000001,1,5000,2016-10-11 00:00:00
201102,2016,02040,0002370,0000001,1,5000,2016-11-10 00:00:00
201102,2016,02040,0002578,0000001,1,5000,2016-12-06 00:00:00
201102,2016,02040,0002758,0000001,1,5000,2016-12-22 00:00:00
201112,2016,02006,0002426,0000001,1,2112,2016-11-11 00:00:00
201112,2016,02006,0002655,0000001,1,2112,2016-12-12 00:00:00
201112,2016,02006,0002656,0000001,1,2112,2016-12-12 00:00:00
201116,2016,02050,0001814,0000001,1,2275,2016-06-27 00:00:00
201116,2016,02050,0002145,0000001,1,1638,2016-07-29 00:00:00
201116,2016,02050,0002395,0000001,1,910,2016-08-29 00:00:00
201116,2016,02050,0002615,0000001,1,1001,2016-09-13 00:00:00
201116,2016,02050,0002799,0000001,1,1001,2016-11-03 00:00:00
201116,2016,02050,0003265,0000001,1,1075.71,2016-11-30 00:00:00
201116,2016,02050,0003265,0000002,1,380.29,2016-11-30 00:00:00
201120,2016,02030,0006401,0000001,1,19000,2016-10-20 00:00:00
201120,2016,02030,0006688,0000001,1,47480,2016-10-20 00:00:00
201120,2016,02030,0006689,0000001,1,18000,2016-10-20 00:00:00
201120,2016,02030,0007011,0000001,1,75000,2016-11-08 00:00:00
201120,2016,02030,0007014,0000001,1,9480,2016-11-08 00:00:00
201120,2016,02030,0007466,0000001,1,19000,2016-12-05 00:00:00
201120,2016,02030,0007952,0000001,1,29980,2016-12-14 00:00:00
201120,2016,02030,0007954,0000001,1,35500,2016-12-14 00:00:00
201120,2016,02030,0008268,0000001,1,19000,2016-12-29 00:00:00
201124,2016,20500,0003621,0000001,1,1850,2016-09-16 00:00:00
201124,2016,20500,0003644,0000001,1,6600,2016-09-16 00:00:00
201124,2016,20500,0004117,0000001,1,1850,2016-10-17 00:00:00
201124,2016,20500,0004123,0000001,1,6600,2016-10-17 00:00:00
201124,2016,20500,0004595,0000001,1,1850,2016-11-16 00:00:00
201124,2016,20500,0004603,0000001,1,6600,2016-11-16 00:00:00
201124,2016,20500,0005217,0000001,1,6600,2016-12-15 00:00:00
201124,2016,20500,0005219,0000001,1,1850,2016-12-15 00:00:00
201126,2016,02050,0002350,0000001,1,1270,2016-07-08 00:00:00
201126,2016,02050,0002355,0000001,1,970,2016-07-08 00:00:00
201126,2016,02050,0002808,0000001,1,970,2016-08-10 00:00:00
201126,2016,02050,0002819,0000001,1,1570,2016-08-11 00:00:00
201126,2016,02050,0003104,0000001,1,970,2016-09-01 00:00:00
201126,2016,02050,0003549,0000001,1,970,2016-10-06 00:00:00
201126,2016,02050,0003628,0000001,1,1830,2016-10-11 00:00:00
201126,2016,02050,0003860,0000001,1,970,2016-11-08 00:00:00
201126,2016,02050,0004329,0000001,1,1830,2016-12-09 00:00:00
201126,2016,02050,0004340,0000001,1,970,2016-12-08 00:00:00
201128,2016,02040,0001902,0000001,1,10300,2016-05-23 00:00:00
201128,2016,02040,0003080,0000001,1,10300,2016-08-17 00:00:00
201128,2016,02040,0003923,0000001,1,10300,2016-10-21 00:00:00
201128,2016,02040,0004770,0000001,1,10300,2016-12-30 00:00:00
201142,2016,20600,2006030,0000001,1,4914,2016-11-28 00:00:00
201142,2016,20600,2006032,0000001,1,4432.5,2016-11-28 00:00:00
201142,2016,20600,2006034,0000001,1,3798,2016-11-28 00:00:00
201142,2016,20600,2006035,0000001,1,3420,2016-11-28 00:00:00
201142,2016,20600,2006036,0000001,1,2754,2016-11-28 00:00:00
201142,2016,20600,2006038,0000001,1,3804,2016-11-28 00:00:00
201142,2016,20600,2006043,0000001,1,4780.8,2016-11-28 00:00:00
201142,2016,20600,2006044,0000001,1,2610,2016-11-28 00:00:00
201142,2016,20600,2006053,0000001,1,5050.8,2016-11-28 00:00:00
201142,2016,20600,2006054,0000001,1,4518,2016-11-28 00:00:00
201142,2016,20600,2006057,0000001,1,4389,2016-11-28 00:00:00
201142,2016,20600,2006064,0000001,1,2925,2016-11-28 00:00:00
201142,2016,20600,2006066,0000001,1,3420,2016-11-28 00:00:00
201142,2016,20600,2006067,0000001,1,4095,2016-11-28 00:00:00
201142,2016,20600,2006088,0000001,1,4774.35,2016-11-28 00:00:00
201142,2016,20600,2006486,0000001,1,5843.2,2016-12-22 00:00:00
201142,2016,20600,2006488,0000001,1,6279,2016-12-22 00:00:00
201142,2016,20600,2006489,0000001,1,4180,2016-12-22 00:00:00
201142,2016,20600,2006490,0000001,1,4642,2016-12-22 00:00:00
201142,2016,20600,2006491,0000001,1,5417.5,2016-12-22 00:00:00
201142,2016,20600,2006496,0000001,1,7015,2016-12-22 00:00:00
201142,2016,20600,2006497,0000001,1,3190,2016-12-22 00:00:00
201142,2016,20600,2006498,0000001,1,5522,2016-12-22 00:00:00
201142,2016,20600,2006500,0000001,1,3366,2016-12-22 00:00:00
201142,2016,20600,2006502,0000001,1,5005,2016-12-22 00:00:00
201142,2016,20600,2006503,0000001,1,3575,2016-12-22 00:00:00
201142,2016,20600,2006504,0000001,1,4184.4,2016-12-22 00:00:00
201142,2016,20600,2006505,0000001,1,5229.05,2016-12-22 00:00:00
201142,2016,20600,2006507,0000001,1,4598,2016-12-22 00:00:00
201142,2016,20600,2006509,0000001,1,4180,2016-12-22 00:00:00
201143,2016,00204,0002084,0000001,1,1600,2016-07-15 00:00:00
201143,2016,00204,0002389,0000001,1,1601.6,2016-08-01 00:00:00
201143,2016,00204,0002413,0000001,1,2999,2016-08-12 00:00:00
201143,2016,00204,0002443,0000001,1,1600,2016-08-15 00:00:00
201143,2016,00204,0002446,0000001,1,1600,2016-08-15 00:00:00
201143,2016,00204,0002484,0000001,1,1601.6,2016-08-10 00:00:00
201143,2016,00204,0002578,0000001,1,1600,2016-08-15 00:00:00
201143,2016,00204,0002937,0000001,1,1600,2016-09-16 00:00:00
201143,2016,00204,0002945,0000001,1,1600,2016-09-16 00:00:00
201143,2016,00204,0003311,0000001,1,1600,2016-10-18 00:00:00
201143,2016,00204,0003460,0000001,1,1600,2016-11-03 00:00:00
201143,2016,00204,0003461,0000001,1,1600,2016-11-03 00:00:00
201143,2016,00204,0003688,0000001,1,1600,2016-11-16 00:00:00
201143,2016,00204,0003735,0000001,1,1600,2016-11-28 00:00:00
201143,2016,00204,0003736,0000001,1,1600,2016-11-24 00:00:00
201143,2016,00204,0004032,0000001,1,1600,2016-12-16 00:00:00
201143,2016,00204,0004047,0000001,1,1600,2016-12-20 00:00:00
201143,2016,00204,0004048,0000001,1,1600,2016-12-20 00:00:00
201143,2016,00204,0004049,0000001,1,1600,2016-12-19 00:00:00
201144,2016,20600,0001889,0000001,1,5500,2016-05-30 00:00:00
201144,2016,20600,0002844,0000001,1,11000,2016-08-01 00:00:00
201144,2016,20600,0003020,0000001,1,5000,2016-08-16 00:00:00
201144,2016,20600,0003033,0000001,1,5200,2016-08-16 00:00:00
201144,2016,20600,0003528,0000001,1,5200,2016-09-27 00:00:00
201144,2016,20600,0003538,0000001,1,5000,2016-09-09 00:00:00
201144,2016,20600,0003864,0000001,1,5000,2016-10-20 00:00:00
201144,2016,20600,0003906,0000001,1,5200,2016-10-25 00:00:00
201144,2016,20600,0004127,0000001,1,5500,2016-11-30 00:00:00
201144,2016,20600,0004206,0000001,1,5500,2016-11-22 00:00:00
201144,2016,20600,0004485,0000001,1,52,2016-11-18 00:00:00
201144,2016,20600,0004485,0000002,1,5148,2016-11-18 00:00:00
201144,2016,20600,0004487,0000001,1,50,2016-11-18 00:00:00
201144,2016,20600,0004487,0000002,1,4950,2016-11-18 00:00:00
201144,2016,20600,0004562,0000001,1,2000,2016-12-07 00:00:00
201144,2016,20600,0004562,0000002,1,3000,2016-12-16 00:00:00
201144,2016,20600,0004699,0000001,1,5148,2016-12-19 00:00:00
201144,2016,20600,0004699,0000002,1,52,2016-12-19 00:00:00
201148,2016,01006,0003410,0000001,1,12283.15,2016-08-10 00:00:00
201148,2016,01006,0003746,0000001,1,96284.9,2016-08-23 00:00:00
201148,2016,01006,0003832,0000001,1,14732,2016-09-27 00:00:00
201148,2016,01006,0003840,0000001,1,13611.4,2016-08-26 00:00:00
201148,2016,01006,0004201,0000001,1,10681,2016-09-16 00:00:00
201148,2016,01006,0004368,0000001,1,16941.8,2016-10-20 00:00:00
201148,2016,01006,0004369,0000001,1,96284.9,2016-09-26 00:00:00
201148,2016,01006,0004596,0000001,1,13611.4,2016-10-20 00:00:00
201148,2016,01006,0004823,0000001,1,12283.15,2016-11-16 00:00:00
201148,2016,01006,0005210,0000001,1,13611.4,2016-11-18 00:00:00
201148,2016,01006,0005218,0000001,1,96284.9,2016-11-16 00:00:00
201148,2016,01006,0005230,0000001,1,15468.6,2016-11-18 00:00:00
201148,2016,01006,0005349,0000001,1,96284.9,2016-12-05 00:00:00
201148,2016,01006,0005353,0000001,1,13611.4,2016-12-05 00:00:00
201148,2016,01006,0005607,0000001,1,11215.05,2016-12-13 00:00:00
201148,2016,01006,0005673,0000001,1,14732,2016-12-21 00:00:00
201155,2016,02060,0001942,0000001,1,68274.52,2016-05-19 00:00:00
201155,2016,02060,0001943,0000001,1,29000,2016-05-19 00:00:00
201155,2016,02060,0002263,0000001,1,23538.76,2016-06-08 00:00:00
201155,2016,02060,0002264,0000001,1,28000,2016-06-08 00:00:00
201155,2016,02060,0002265,0000001,1,55000,2016-06-08 00:00:00
201155,2016,02060,0002791,0000001,1,50746.04,2016-07-12 00:00:00
201155,2016,02060,0002792,0000001,1,28000,2016-07-12 00:00:00
201155,2016,02060,0003642,0000001,1,46154.9,2016-08-31 00:00:00
201155,2016,02060,0003643,0000001,1,14127.3,2016-08-31 00:00:00
201155,2016,02060,0003644,0000001,1,24640,2016-08-31 00:00:00
201155,2016,02060,0004062,0000001,1,9300,2016-09-22 00:00:00
201155,2016,02060,0004063,0000001,1,2258.7,2016-09-22 00:00:00
201155,2016,02060,0004064,0000001,1,37763.1,2016-09-22 00:00:00
201155,2016,02060,0004065,0000001,1,20160,2016-09-22 00:00:00
201155,2016,02060,0004324,0000001,1,8064,2016-10-21 00:00:00
201155,2016,02060,0004325,0000001,1,35245.56,2016-10-21 00:00:00
201155,2016,02060,0004326,0000001,1,18816,2016-10-21 00:00:00
201155,2016,02060,0004327,0000001,1,10788.12,2016-10-21 00:00:00
201155,2016,02060,0004328,0000001,1,15105.24,2016-10-21 00:00:00
201155,2016,02060,0004329,0000001,1,4623.48,2016-10-21 00:00:00
201155,2016,02060,0004543,0000001,1,4623.48,2016-11-18 00:00:00
201155,2016,02060,0004544,0000001,1,15105.24,2016-11-18 00:00:00
201155,2016,02060,0004545,0000001,1,8064,2016-11-18 00:00:00
201155,2016,02060,0004744,0000001,1,30210.48,2016-11-18 00:00:00
201155,2016,02060,0004745,0000001,1,9246.96,2016-11-18 00:00:00
201155,2016,02060,0004746,0000001,1,16128,2016-11-18 00:00:00
201155,2016,02060,0004927,0000001,1,6164.64,2016-12-26 00:00:00
201155,2016,02060,0004928,0000001,1,20140.32,2016-12-26 00:00:00
201155,2016,02060,0004929,0000001,1,10752,2016-12-26 00:00:00
201155,2016,02060,0005230,0000001,1,12329.28,2016-12-26 00:00:00
201155,2016,02060,0005230,0000002,1,12329.28,2016-12-26 00:00:00
201155,2016,02060,0005231,0000001,1,40280.64,2016-12-26 00:00:00
201155,2016,02060,0005232,0000001,1,21504,2016-12-26 00:00:00
201160,2016,20401,0002631,0000001,1,2800,2016-08-25 00:00:00
201160,2016,20401,0002711,0000001,1,2800,2016-08-25 00:00:00
201160,2016,20401,0002788,0000001,1,1800,2016-08-09 00:00:00
201160,2016,20401,0002834,0000001,1,3500,2016-08-12 00:00:00
201160,2016,20401,0002919,0000001,1,2800,2016-08-25 00:00:00
201160,2016,20401,0002967,0000001,1,1550,2016-08-31 00:00:00
201160,2016,20401,0002968,0000001,1,1550,2016-09-16 00:00:00
201160,2016,20401,0003130,0000001,1,3500,2016-09-13 00:00:00
201160,2016,20401,0003140,0000001,1,3500,2016-09-16 00:00:00
201160,2016,20401,0003182,0000001,1,1800,2016-09-09 00:00:00
201160,2016,20401,0003305,0000001,1,3500,2016-09-27 00:00:00
201160,2016,20401,0003499,0000001,1,1800,2016-10-07 00:00:00
201160,2016,20401,0003610,0000001,1,1550,2016-10-21 00:00:00
201160,2016,20401,0003635,0000001,1,3500,2016-10-25 00:00:00
201160,2016,20401,0003696,0000001,1,2800,2016-11-04 00:00:00
201160,2016,20401,0003809,0000001,1,2800,2016-11-04 00:00:00
201160,2016,20401,0003896,0000001,1,1800,2016-11-17 00:00:00
201160,2016,20401,0003959,0000001,1,1550,2016-11-14 00:00:00
201160,2016,20401,0004417,0000001,1,2800,2016-12-15 00:00:00
201160,2016,20401,0004418,0000001,1,2800,2016-12-15 00:00:00
201160,2016,20401,0004465,0000001,1,3500,2016-12-19 00:00:00
201160,2016,20401,0004599,0000001,1,3500,2016-12-27 00:00:00
201160,2016,20401,0004700,0000001,1,1600,2016-12-29 00:00:00
201160,2016,20401,0004701,0000001,1,1600,2016-12-29 00:00:00
201162,2016,20600,0003198,0000001,1,3450,2016-07-20 00:00:00
201162,2016,20600,0003409,0000001,1,930,2016-08-15 00:00:00
201162,2016,20600,0003689,0000001,1,3450,2016-08-24 00:00:00
201162,2016,20600,0004427,0000001,1,3450,2016-11-10 00:00:00
201162,2016,20600,0004428,0000001,1,1020,2016-10-19 00:00:00
201162,2016,20600,0004551,0000001,1,1020,2016-09-28 00:00:00
